the_geom,cartodb_id,the_geom_webmercator,id,bbl,bin,address,zipcode,bldgtype,idflags,ess,year,gfa,gfaflags,numbldgs,numfloors,energy,eui,euiflags,wui,wuiflags,ghg,ghgflags,bep_score,bldg_class,group_threshold,ghgi_25_target,ghgi_30_target,value,primary_type_size_rate,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6,gfa_cat,age_cat,value_cat,eui_base,eui_diff,wui_base,wui_diff,ghg_base,ghg_diff,fuel_mix,bee_rating
,19350,,4402689,1009087501,1069515,200 E 28th St,10016,Multifamily Housing,0,65,1965,71374,0,1,6,6332152.8,88.7,0,29.3,0,3.23,0,,RM,8,6.92175294585,3.94821176772,4438348,0.948981903656,Multifamily Housing,"{'Food Service': 3603.0, 'Multifamily Housing': 67019.0}",0,1199414.3,45,2677638.1,,,,,,,,2,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2677638.1', 'Electricity': '1199414.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19351,,4402680,1008740069,1017903,112 East 19th Street,10003,Multifamily Housing,0,78,1913,55000,0,1,12,5106664.6,92.8,0,15.87,0,4.55,0,,D0,10,6.75288296823,4.07165564052,8177400,0.936363636364,Multifamily Housing,"{'Multifamily Housing': 51500.0, 'Office': 3500.0}",0,853462.8,52,14088.2,,2.3,,,,2516843.3,,2,0,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': 2516843.3, 'Natural Gas': '14088.2', 'Electricity': '853462.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19352,,4402653,1008447501,1016096,5 East 16th Street,10003,Office,0,95,1920,59812,0,1,12,4053911.4,67.8,0,5.15,0,2.48,0,,RC,2,8.45862022358,4.52757348261,6177599,1,Office,,0,632069.3,,1912603.1,,2.12232,,,,,,2,1,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1912603.1', 'Electricity': '632069.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19353,,4402529,1008420021,1016063,1 Union Square W,10003,Office,0,,1900,56003,0,1,9,6957636,124.2,0,14.36,0,3.76,0,,O6,2,8.45862022358,4.52757348261,15525000,0.928521686338,Office,"{'Retail Store': 4003.0, 'Office': 52000.0}",0,1951617.4,,1257172.2,,2.3,,,,,,2,0,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1257172.2', 'Electricity': '1951617.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19355,,4402483,1007427501,1013132,305 W 18th St,10011,Multifamily Housing,0,87,1950,55332,0,1,6,5148950.4,93.1,0,24.15,0,3.72,0,,R4,8,6.92175294585,3.94821176772,6534470,1,Multifamily Housing,,0,635506.6,75,2990862.4,,,,,,,,2,2,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2990862.4', 'Electricity': '635506.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19356,,4047066,5014940050,"5109281;5109282;5109286;5109287;5109288;5109075;5109289;5109290;5109291;5109293;5109280;5109294;5111951;5840597;5109295;5109283;5130252;5109284;5109285;5109292;5130250;5130251;5130253;5153877",9 Deppe Pl,10314,Multifamily Housing,0,100,1969,133859,0,24,2,4833197.9,36.1,1,44.43,0,1.02,1,,C1,10,6.75288296823,4.07165564052,5165550,1,Multifamily Housing,"{'Multifamily Housing': 133859.0, 'Parking': 0.0}",0,1814961.3,205,54100,,,,,,,,4,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '54100', 'Electricity': '1814961.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19357,,4402479,1005750057,1009584,15 W 11th St,10011,Multifamily Housing,0,66,1923,52000,0,1,9,5508987.8,105.9,0,18.11,0,4.13,0,,D4,10,6.75288296823,4.07165564052,6126300,1,Multifamily Housing,,0,710807,56,3053013.3,,,,,,,,2,0,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3053013.3', 'Electricity': '710807', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19358,,4402470,1005160007,1008024,140 Thompson St,10012,Multifamily Housing,0,97,1903,97208,0,1,6,6091027.2,62.7,0,17.24,0,2.93,0,,D0,10,6.75288296823,4.07165564052,10466100,0.905275285985,Multifamily Housing,"{'Multifamily Housing': 88000.0, 'Museum': 1747.0, 'Retail Store': 7461.0}",0,1108966.9,62,51378.1,,,,,,2701902.1,,3,0,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': 2701902.1, 'Natural Gas': '51378.1', 'Electricity': '1108966.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19359,,4402457,1004310025,1005761,172 East 4th Street,10009,Multifamily Housing,0,,1929,126826,0,1,12,10593923.1,83.5,0,26.09,0,3.12,0,,D4,10,6.75288296823,4.07165564052,9959850,0.965149101919,Multifamily Housing,"{'Multifamily Housing': 122406.0, 'Medical Office': 3700.0, 'Office': 720.0}",0,1774028.9,138,4977311.4,,2.30556,,,,,,3,1,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4977311.4', 'Electricity': '1774028.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19360,,4402416,2039820028,2041860,1451 Overing St,10461,Multifamily Housing,0,57,1922,53768,0,1,6,6389377.7,118.8,0,114.92,0,4.9,0,,C1,10,6.75288296823,4.07165564052,1161900,1,Multifamily Housing,,0,695771.6,64,3995125.2,,,,,,,,2,0,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3995125.2', 'Electricity': '695771.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19364,,4382675,2037850019,2025611,1280 Commonwealth Ave,10472,Multifamily Housing,0,92,1928,72495,0,1,6,7770319.9,107.2,0,79.27,0,4.12,0,,D7,10,6.75288296823,4.07165564052,1208700,1,Multifamily Housing,,0,1203862.1,209,3950288,,,,,,,,2,1,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3950288', 'Electricity': '1203862.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19365,,4382673,2038740001,2027781,1304 Rosedale Ave,10472,Multifamily Housing,0,,1927,57780,0,1,6,19079161.9,330.2,1,1.92,1,13.32,1,,C7,10,6.75288296823,4.07165564052,749250,0.967857898076,Multifamily Housing,"{'Multifamily Housing': 54924.0, 'Supermarket/Grocery': 1824.0}",0,2226031.5,162,11401051,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '11401051', 'Electricity': '2226031.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19366,,4381979,2028250017,2007876,1770 Grand Concourse,10457,Multifamily Housing,0,77,1960,138000,0,1,13,16040760.5,116.2,0,39.29,0,4.31,0,,D7,10,6.75288296823,4.07165564052,9082800,1,Multifamily Housing,,0,3029851.6,258,6997932.4,,,,,,,,4,3,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '6997932.4', 'Electricity': '3029851.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19367,,4402476,1005640001,1009195,31 E 12th St,10003,Multifamily Housing,0,14,1929,68971,0,1,12,11520076.9,167,0,49.28,0,7.95,0,,D4,10,6.75288296823,4.07165564052,8496000,0.956923924548,Multifamily Housing,"{'Food Service': 588.0, 'Restaurant': 2383.0, 'Multifamily Housing': 66000.0}",0,2107622.7,84,42076.7,,,,,5183481.7,,,2,1,4,,,,,,,"{'Fuel Oil 4': 5183481.7, 'Fuel Oil 2': nan, 'Natural Gas': '42076.7', 'Electricity': '2107622.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19368,,4046917,1012580042,1034201,4 West 43rd Street,10036,Worship Facility,0,47,1900,77648,0,1,7,5116697.7,65.9,0,14.21,0,2.39,0,,M9,8,6.92175294585,3.94821176772,9992250,1,Worship Facility,,0,820677.7,,2353842.7,,,,,,,,4,0,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2353842.7', 'Electricity': '820677.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19369,,4046345,3003207501,3003595,1 Tiffany Place,11231,Multifamily Housing,0,10,1921,78354,0,1,5,13015983.3,166.1,0,36.56,0,5.68,0,,,,,,7291538,1,Multifamily Housing,,0,2969088,102,4260000.3,,,,,,,,3,0,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4260000.3', 'Electricity': '2969088', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19370,,4046129,4098030009,4209732,89-21 169 Street,11432,Multifamily Housing,0,91,1942,58810,0,1,6,4656499.6,79.2,0,70.37,0,4.3,0,,D1,10,6.75288296823,4.07165564052,2387700,1,Multifamily Housing,,0,595472,66,603200,,,,,,2381272.8,,2,2,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': 2381272.8, 'Natural Gas': '603200', 'Electricity': '595472', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19371,,4005956,2033440036,2018266,215 E Gun Hill Road,10467,Multifamily Housing,0,,1932,135168,0,1,6,11655992.3,86.2,0,90.31,0,3.19,0,,D7,10,6.75288296823,4.07165564052,2557350,0.975437973485,Multifamily Housing,"{'Multifamily Housing': 131848.0, 'Retail Store': 3320.0}",0,2114600,133,5185807.1,,,,,,,,4,2,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5185807.1', 'Electricity': '2114600', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19372,,3956387,2028130001,"2007758;2098176",215 -217 Bush Street,10457,Multifamily Housing,0,22,1941,57063,0,2,6,7504855.5,131.5,0,98.99,0,5.02,0,,D7,10,6.75288296823,4.07165564052,771300,1,Multifamily Housing,,0,1221172,49,3692793.1,,,,,,,,2,2,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3692793.1', 'Electricity': '1221172', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19373,,3956379,2028690167,2008621,25-29 West Tremont,10453,Multifamily Housing,0,21,1932,54570,0,1,6,7287197.6,133.5,0,124.25,0,5.33,0,,D7,10,6.75288296823,4.07165564052,606600,1,Multifamily Housing,,0,1026378.2,49,4050529.1,,,,,,,,2,2,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4050529.1', 'Electricity': '1026378.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19374,,3956209,1014390046,1044707,310 E 65th St,10065,Multifamily Housing,0,80,1965,81855,0,1,13,7328327.2,89.5,0,28.45,0,3.61,0,,D9,10,6.75288296823,4.07165564052,6785550,1,Multifamily Housing,,0,1240299.3,88,3848455.9,,,,,,,,3,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3848455.9', 'Electricity': '1240299.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19375,,3956193,1013500040,1040012,320 E 58th St,10022,Multifamily Housing,0,77,1961,117005,0,1,13,11549563.3,98.7,0,23.23,0,3.93,0,,D6,10,6.75288296823,4.07165564052,10636200,1,Multifamily Housing,,0,1761218.7,128,2434825.8,3029114.1,,,,,,,3,3,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2434825.8', 'Electricity': '1761218.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': 3029114.1}",
,19377,,3917686,1008230010,1015524,45-51 W 21 St,10010,Office,0,92,1915,74900,0,1,6,6216710.7,83,0,8.74,0,2.91,0,,O5,2,8.45862022358,4.52757348261,6411600,1,Office,,0,1205655.1,,2424794,,2.25701,,,,,,2,1,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2424794', 'Electricity': '1205655.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19378,,3896900,1008600055,1016970,32 East 31st Street,10016,Office,0,97,1914,55640,0,1,12,3055057.7,54.9,0,46.55,0,1.49,0,,O6,2,8.45862022358,4.52757348261,3826800,1,Office,,0,1092115.9,,41567.2,,2.2101,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '41567.2', 'Electricity': '1092115.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19379,,3895927,2032630025,2016001,3822 Bailey Ave,10463,Multifamily Housing,0,96,1926,59125,0,1,5,4387333.8,74.2,0,50.24,0,2.97,0,,C1,10,6.75288296823,4.07165564052,1026450,1,Multifamily Housing,,0,565054,66,2518231.6,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2518231.6', 'Electricity': '565054', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19380,,3885159,3062537502,3329040,"105 Kings Highway Brooklyn NY, 11214",11214,Multifamily Housing,0,87,2003,47528,0,1,6,4318805.7,90.9,0,31.06,0,3.09,0,,RM,8,6.92175294585,3.94821176772,3092846,1,Multifamily Housing,,0,997182,55,1382100,,,,,,,,1,4,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1382100', 'Electricity': '997182', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19753,,15658922,3013050060,3034450,271 Sullivan Pl,11225,Multifamily Housing,0,,1927,27220,0,1,4,3344604.9,122.9,0,75.81,0,5.17,0,,,,,,631350,1,Multifamily Housing,,0,215141.3,24,2350400.1,,,,,,,,0,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2350400.1', 'Electricity': '215141.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19381,,4021921,3023140005,3061839,238 North 9th Street,11211,Non-Refrigerated Warehouse,0,31,1920,58050,0,1,4,4338882.3,74.7,0,2.65,0,2.8,0,,E1,11,4.25762300664,1.09828571429,1670400,1,Non-Refrigerated Warehouse,,0,562039.4,,2285199.9,,,,,,,,3,0,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2285199.9', 'Electricity': '562039.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19382,,3859715,2046410060,2057272,631 East 211th Street,10467,Multifamily Housing,0,98,1935,59680,0,1,6,3565653.6,59.7,0,119.78,0,2.44,0,,D1,10,6.75288296823,4.07165564052,772200,1,Multifamily Housing,,0,692811,53,1258302.3,,,,,364999.9,,,2,2,0,,,,,,,"{'Fuel Oil 4': 364999.9, 'Fuel Oil 2': nan, 'Natural Gas': '1258302.3', 'Electricity': '692811', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19385,,3856179,3051630048,3118824,835 Ocean Ave,11226,Multifamily Housing,0,64,1953,95037,0,1,6,10189819.8,107.2,0,88.94,0,4.38,0,,D1,10,6.75288296823,4.07165564052,2190150,1,Multifamily Housing,,0,1223326.2,116,6133900.1,,,,,,,,3,3,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '6133900.1', 'Electricity': '1223326.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19386,,3856045,1006127504,1010899,15 Charles Street,10014,Multifamily Housing,0,1,1964,112981,0,1,18,25338204,224.3,0,61.12,0,9.49,0,,RM,8,6.92175294585,3.94821176772,12248229,1,Multifamily Housing,,0,3830617.9,122,14862112,,,,,,,,3,3,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '14862112', 'Electricity': '3830617.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19387,,3856040,2045490001,2054877,2911 Barnes Avenue,10467,Multifamily Housing,0,69,1931,118668,0,1,6,12969319.9,109.3,0,71.92,0,4.44,0,,D1,10,6.75288296823,4.07165564052,1936800,1,Multifamily Housing,,0,1473640.3,168,7880716.2,,,,,,,,3,2,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '7880716.2', 'Electricity': '1473640.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19388,,3856036,2045490006,2054878,2910 Wallace Avenue,10467,Multifamily Housing,0,75,1931,118669,0,1,6,12293294.6,103.6,0,59.92,0,4.26,0,,D1,10,6.75288296823,4.07165564052,1917000,1,Multifamily Housing,,0,1370663.4,170,7614580.9,,,,,,,,3,2,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '7614580.9', 'Electricity': '1370663.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19389,,3707286,2028140001,2007762,307 East Tremont Ave,10457,Multifamily Housing,0,,1925,61915,0,1,6,3808620.8,61.5,0,145.88,0,1.78,0,,C7,10,6.75288296823,4.07165564052,1785600,0.857126705968,Multifamily Housing,"{'Multifamily Housing': 53069.0, 'Retail Store': 8846.0}",0,1318657,72,238141.9,,,,,,,,2,1,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '238141.9', 'Electricity': '1318657', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19390,,3640219,3064947501,3394126,932 EAST 5 ST,11230,Multifamily Housing,0,95,2008,65000,0,1,7,4188925.1,64.4,0,31,0,2.34,0,,RM,8,6.92175294585,3.94821176772,3973062,0.745094594595,Multifamily Housing,"{'K-12 School': 9863.0, 'Multifamily Housing': 55137.0, 'Parking': 9000.0}",0,813338.5,36,1733699.9,,,,,,,,2,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1733699.9', 'Electricity': '813338.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19391,,3544207,1011440024,1029933,121 West 72nd Street,10023,Multifamily Housing,0,,1910,74654,0,1,15,5950636.2,79.7,0,27.94,0,2.86,0,,D4,10,6.75288296823,4.07165564052,8021700,0.952045436279,Multifamily Housing,"{'Multifamily Housing': 71074.0, 'Retail Store': 3580.0}",0,1114697,100,2474117.6,,,,,,,,3,0,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2474117.6', 'Electricity': '1114697', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19394,,4402883,1021360083,1063321,35 Fort Washington Ave,10032,Multifamily Housing,0,74,1910,53000,0,1,6,8672911.1,163.6,0,38.62,0,9.27,0,,,,,,790200,1,Multifamily Housing,,0,757622.9,193,299038.8,,,,,5574863.9,,,2,0,0,,,,,,,"{'Fuel Oil 4': 5574863.9, 'Fuel Oil 2': nan, 'Natural Gas': '299038.8', 'Electricity': '757622.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19400,,4044651,3003007501,"3335989;3335988",399 Hicks St,11201,Multifamily Housing,0,35,2004,90376,0,1,4,10216413.7,113,0,38.13,0,3.96,0,,R2,8,6.92175294585,3.94821176772,7781852,1,Multifamily Housing,,0,2213653.3,122,3657999.9,,,,,,,,3,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3657999.9', 'Electricity': '2213653.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19401,,4044333,4021500001,"4432065; 4432064; 4432063",6435 YELLOWSTONE BLVD,11375,Multifamily Housing,0,90,1950,287459,0,3,6,25647160.3,89.2,0,57.04,0,3.25,0,,D4,10,6.75288296823,4.07165564052,10400850,1,Multifamily Housing,,0,4616042,400,11162200.2,,,,,,,,4,2,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '11162200.2', 'Electricity': '4616042', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19405,,4042603,2038940005,2028122,1404 Noble Avenue,10472,Multifamily Housing,0,,1928,56149,0,1,6,8698536.8,154.9,0,130.68,0,6.16,0,,D6,10,6.75288296823,4.07165564052,1224450,0.981867304938,Multifamily Housing,"{'Multifamily Housing': 54149.0, 'Supermarket/Grocery': 1000.0}",0,1232264.9,83,4804323,,,,,,,,2,1,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4804323', 'Electricity': '1232264.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19407,,4028694,1008440017,"1078690;1078701",31 Union Square West,10003,Multifamily Housing,0,71,1902,126332,0,2,16,11941719.1,94.5,0,40.58,0,2.93,0,,D6,10,6.75288296823,4.07165564052,22494600,0.944590444226,Multifamily Housing,"{'Multifamily Housing': 119332.0, 'Restaurant': 7000.0}",0,3456064.8,126,2156893,,,,,,,,3,0,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2156893', 'Electricity': '3456064.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19408,,4040814,4021660039,4051521,108-49 63 Ave,11375,Multifamily Housing,0,70,1963,106586,0,1,6,12005889.1,112.6,0,46.07,0,4.54,0,,D4,10,6.75288296823,4.07165564052,4077900,1,Multifamily Housing,,0,1336026.5,160,7248100,,,,,,,,3,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '7248100', 'Electricity': '1336026.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19409,,4040577,4068017503,4537678,71-11 -71-23 162ND STREET,11365,Multifamily Housing,0,97,2007,79549,0,1,5,4613846.8,58,0,31.16,0,2.05,0,,RM,8,6.92175294585,3.94821176772,5297855,1,Multifamily Housing,,0,923469.4,46,1780325.5,,,,,,,,3,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1780325.5', 'Electricity': '923469.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19410,,4038778,1019247501,1058418,163 Saint Nicholas Avenue,10026,Multifamily Housing,0,61,2003,88789,0,1,8,9282099.8,104.5,0,32.24,0,3.93,0,,RM,8,6.92175294585,3.94821176772,5773385,0.905404948811,Multifamily Housing,"{'Multifamily Housing': 80390.0, 'Retail Store': 8399.0}",0,1597821.7,103,4346756.1,,,,,,,,3,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4346756.1', 'Electricity': '1597821.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19411,,4038777,1019297504,1087917,2300 Frederick Douglas Boulevard,10027,Mixed Use Property,0,,2008,148870,0,1,12,17990782.3,120.8,0,32.02,0,3.75,0,,RM,8,6.92175294585,3.94821176772,15219652,0.5,Hotel,"{'Multifamily Housing': 74435.0, 'Hotel': 74435.0}",0,5038165.3,65,3523366.1,,,,,,,,3,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3523366.1', 'Electricity': '5038165.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19413,,4038473,4065427501,4142148,152-72 Melbourne Ave,11367,Multifamily Housing,0,49,1963,96140,0,1,6,11211699.3,116.6,0,98.14,0,4.46,0,,,,,,3558596,1,Multifamily Housing,,0,1723997,99,5669757.9,,,,,,,,3,3,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5669757.9', 'Electricity': '1723997', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19414,,4038467,2027070030,2116983,715 Fox Street,10460,Multifamily Housing,0,81,2008,64599,0,1,7,5035641.1,78,0,46.9,0,2.95,0,,D4,10,6.75288296823,4.07165564052,1314000,1,Multifamily Housing,,0,1051604.8,50,2131608,,,,,,,,2,4,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2131608', 'Electricity': '1051604.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19416,,4034602,4065270050,"4450395;4450396",144-55 Melbourne Ave,11367,Multifamily Housing,0,100,1963,123277,0,2,6,5953895.5,48.3,0,47.97,0,1.41,1,,D4,10,6.75288296823,4.07165564052,4909050,1,Multifamily Housing,,0,1992445.3,218,499720,,,,,,,,3,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '499720', 'Electricity': '1992445.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19417,,4032888,3075930006,3207003,2901 Avenue J,11210,Multifamily Housing,0,50,1930,60990,0,1,6,6482353.3,106.3,0,33.24,0,4.54,0,,D1,10,6.75288296823,4.07165564052,985950,1,Multifamily Housing,,0,546318.3,53,4448299.8,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4448299.8', 'Electricity': '546318.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19419,,4040784,4021660016,4051520,108-50 62 Drive,11375,Multifamily Housing,0,73,1963,106586,0,1,6,11697779,109.7,0,49.7,0,4.42,0,,D4,10,6.75288296823,4.07165564052,3673800,1,Multifamily Housing,,0,1311006,160,7042700,,,,,,,,3,3,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '7042700', 'Electricity': '1311006', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,19420,,4402905,2023090001,2093995,112 Lincoln Ave,10454,Multifamily Housing,0,76,1920,95524,0,1,5,8027410.1,84,0,36.3,0,2.51,0,,D9,10,6.75288296823,4.07165564052,2170800,1,Multifamily Housing,,0,2452438.7,75,1105316,,,,,,,,3,0,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1105316', 'Electricity': '2452438.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
